,Unnamed: 0.1,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,theta,seed,q,EPH,corr
218,218,218,2,1,1,1,1,1,2,1,0,1,1,2,1,2,1,1,2.0,0,1,0,1,1,2,1,0.0,1,1,2,2.0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,2.0,1,1,0,1,2,0,1,1,1,1,1,2,1,1,1,1,2,2,0,1,1,1,0,2,2,0,2,2.0,2.0,2,1,4,18,0.1,1.0876190476190477,-0.592909871077382
219,219,219,2,1,1,1,1,0,2,1,1,1,1,2,1,2,1,2,2.0,2,2,0,1,2,0,1,2.0,1,1,2,2.0,2,1,0,1,2,0,2,2,2,2,1,0,1,1,1.0,2,1,1,1,1,1,1,1,0,1,1,1,0,2,2,1,1,2,1,2,1,1,0,2,1,2,2,2.0,2.0,2,0,4,19,0.1,1.089430894308943,-0.592212781964806
220,220,220,2,1,2,1,1,2,2,1,1,0,1,2,1,2,1,0,0.0,2,2,1,0,2,0,1,2.0,2,0,2,0.0,2,1,2,2,2,0,2,1,2,2,1,0,1,1,2.0,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,0.0,2.0,1,2,5,20,0.1,1.145631067961165,-0.3986886359856176
221,221,221,2,1,1,1,0,2,2,1,1,1,1,2,1,2,1,2,2.0,2,2,1,1,1,2,1,2.0,1,1,2,2.0,2,1,1,1,2,1,0,2,1,2,1,1,1,1,2.0,0,1,1,1,0,1,1,2,1,1,1,2,0,2,2,1,0,2,1,0,1,1,1,1,2,2,1,2.0,0.0,0,0,3,21,0.1,1.0619307832422586,-0.4567120927247797
222,222,222,2,1,1,1,0,2,2,1,0,1,1,1,1,2,0,2,2.0,2,0,1,1,1,2,1,2.0,1,1,2,2.0,2,1,2,1,2,0,1,2,1,2,0,2,0,1,2.0,0,0,1,1,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,0,1,1,2,2,2,2,3.0,2.0,2,1,6,22,0.1,1.1584302325581397,-0.7183986623206807
223,223,223,2,1,1,1,1,2,0,1,1,1,1,2,0,2,1,2,2.0,1,2,1,2,1,2,1,2.0,0,1,2,2.0,1,1,0,2,2,1,2,1,1,2,0,0,1,1,2.0,2,0,1,1,2,1,1,0,2,1,0,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,3.0,2.0,0,2,5,23,0.1,1.1407837445573294,-0.6578023960227298
224,224,224,2,0,1,0,0,2,2,1,1,1,1,0,1,2,1,0,2.0,0,2,1,1,2,2,1,2.0,1,1,2,2.0,2,2,1,1,1,0,2,2,1,2,1,1,1,1,1.0,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,0,1,2,1,2,2,2,2.0,2.0,0,1,4,24,0.1,1.0917573872472783,-0.5855694532355
225,225,225,2,1,2,1,0,2,2,1,0,1,2,2,1,2,1,0,2.0,2,2,1,2,2,2,0,1.0,2,1,2,0.0,2,1,1,2,1,1,2,2,1,2,1,2,1,1,3.0,0,1,1,1,2,1,0,2,2,1,2,2,2,2,1,2,2,0,0,1,2,1,2,2,2,2,2,3.0,2.0,2,2,6,25,0.1,1.1662162162162162,-0.5306739352348594
226,226,226,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,2.0,0,1,1,1,2,1,1,1.0,1,1,2,1.0,2,1,1,0,1,1,1,1,1,2,1,1,1,1,2.0,2,0,1,1,0,1,1,1,1,0,1,0,1,2,2,1,1,1,0,1,1,0,2,1,0,1,1,2.0,2.0,2,1,2,26,0.1,1.018348623853211,-0.3920267599257279
227,227,227,2,1,0,1,1,2,2,2,1,1,1,2,1,0,1,2,2.0,1,2,0,2,1,2,1,0.0,0,1,2,1.0,2,1,0,2,2,2,2,2,0,2,1,2,1,1,2.0,1,1,1,1,1,1,2,1,2,1,1,2,0,2,1,1,2,2,2,2,2,1,2,1,2,2,2,,0.0,2,1,5,27,0.1,1.1467236467236468,-0.4621876698500736
228,228,228,1,0,1,0,1,0,2,1,1,1,1,1,0,2,1,1,2.0,1,1,1,1,2,0,0,2.0,1,1,1,2.0,2,1,1,0,1,1,1,1,1,2,1,1,1,1,1.0,2,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,2,1,1,2,2.0,2.0,2,1,3,28,0.1,1.0482758620689656,-0.5561508745444097
229,229,229,2,1,0,1,1,2,2,1,1,1,1,2,1,2,1,2,2.0,1,2,1,0,2,2,0,0.0,2,1,0,1.0,1,1,2,2,1,0,2,0,1,2,1,0,1,1,2.0,2,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,1,2,0,1,1,2,2,0,2,3.0,2.0,2,2,5,29,0.1,1.105849582172702,-0.442048052958572
230,230,230,2,1,0,1,1,2,2,1,1,1,1,2,0,2,1,2,2.0,0,2,1,2,2,2,0,3.0,1,1,2,3.0,2,2,1,1,2,1,2,2,0,2,1,2,1,1,2.0,2,0,0,1,2,1,1,2,2,0,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,3.0,2.0,2,2,6,30,0.1,1.1857707509881423,-0.7489028369181504
231,231,231,2,1,1,1,1,2,0,1,1,1,1,2,1,2,1,2,0.0,2,0,1,2,2,2,0,1.0,0,1,1,0.0,2,1,1,2,2,2,1,2,1,2,1,2,1,0,2.0,2,1,0,1,2,1,1,1,2,1,1,2,2,2,0,2,2,1,2,2,2,1,2,2,1,1,2,2.0,2.0,2,1,4,31,0.1,1.1016949152542372,-0.4437622935657318
232,232,232,2,1,1,0,0,0,2,1,1,0,1,0,1,2,1,2,2.0,1,2,0,1,1,1,1,2.0,1,1,1,2.0,2,1,1,1,2,1,2,1,1,2,1,1,1,1,0.0,2,1,1,1,1,1,1,1,2,1,0,2,1,2,2,2,2,2,0,2,2,1,2,2,2,2,2,0.0,2.0,2,2,5,32,0.1,1.1269592476489028,-0.6030814168002723
233,233,233,2,1,2,1,1,2,2,0,1,1,2,2,1,3,0,2,3.0,1,0,1,0,1,2,1,2.0,2,1,2,3.0,2,2,2,2,2,1,2,2,1,3,1,2,1,0,3.0,2,1,1,2,2,1,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,1,0,0,2,2,2,3.0,2.0,0,1,6,33,0.1,1.2024291497975708,-0.4873643482213114
234,234,234,2,1,2,1,1,2,2,1,1,1,1,0,1,2,1,2,2.0,2,0,1,0,1,2,1,2.0,1,1,1,2.0,0,2,2,2,0,2,0,1,1,2,1,2,1,1,2.0,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,0,0,2,2.0,2.0,2,2,3,34,0.1,1.0481927710843373,-0.4344812010260224
235,235,235,2,1,1,1,1,2,2,1,1,1,1,0,1,2,1,0,2.0,2,2,1,2,2,2,1,2.0,1,1,2,2.0,2,2,2,1,0,2,2,1,1,2,1,2,1,1,2.0,2,1,1,1,2,1,1,2,2,1,1,0,0,2,2,2,2,2,1,0,0,1,1,2,2,2,2,2.0,0.0,0,1,3,35,0.1,1.0581929555895866,-0.4572138816412587
236,236,236,2,1,1,1,1,0,0,1,1,0,1,2,1,2,1,2,2.0,2,2,1,1,1,2,1,2.0,1,1,1,1.0,2,0,2,1,0,1,2,2,0,2,1,0,1,1,2.0,0,1,1,1,1,1,1,2,2,2,1,0,1,2,1,2,1,1,1,2,0,1,1,2,1,2,2,2.0,2.0,2,1,4,36,0.1,1.059011164274322,-0.4897347496234739
237,237,237,2,1,1,0,1,1,2,1,0,1,1,1,1,2,1,0,2.0,2,2,1,1,1,0,1,2.0,1,1,2,2.0,2,2,1,2,1,1,0,1,1,2,1,2,1,0,2.0,2,1,1,1,2,1,2,1,2,0,1,2,2,2,2,1,2,2,0,0,2,1,2,0,2,2,2,3.0,2.0,2,2,5,37,0.1,1.1177347242921014,-0.5742862203072361
238,238,238,2,1,0,1,0,1,2,1,1,1,1,1,1,0,1,1,2.0,2,1,1,1,2,1,0,2.0,1,1,1,2.0,2,1,1,1,0,1,1,1,1,2,1,1,1,1,2.0,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,0,2,1,1,1,0,1,1,1,1,1,0.0,1.0,2,0,3,38,0.1,1.0421545667447307,-0.3813797272800654
239,239,239,2,1,1,1,0,1,1,1,1,0,1,2,1,0,1,2,2.0,1,2,1,0,1,2,1,2.0,1,1,1,2.0,2,1,0,1,2,1,1,1,1,2,1,1,0,1,2.0,1,1,1,1,0,1,1,1,2,1,1,2,1,1,2,0,1,1,1,2,0,1,1,1,1,2,0,2.0,2.0,1,1,3,39,0.1,1.0433070866141732,-0.4502871083930926
240,240,240,2,1,1,1,1,1,2,0,1,1,1,2,0,2,1,2,2.0,2,1,0,1,1,2,1,2.0,1,1,1,2.0,2,1,0,1,1,1,2,1,0,2,1,1,1,1,2.0,2,1,1,1,2,1,0,2,1,1,1,1,0,2,1,1,2,2,1,1,1,0,1,2,1,2,0,0.0,2.0,2,2,5,40,0.1,1.1080196399345337,-0.6119130741717117
241,241,241,1,1,1,0,1,1,2,1,1,1,1,1,0,1,1,1,2.0,1,1,1,1,1,1,0,1.0,1,0,1,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1.0,1.0,2,1,2,41,0.1,1.005730659025788,-0.4038429369541635
242,242,242,2,1,0,1,1,2,2,1,2,1,1,2,1,2,0,2,2.0,2,2,1,0,0,2,0,,1,1,2,2.0,2,1,1,1,2,1,2,2,1,2,1,2,1,1,2.0,2,1,1,1,2,1,1,0,1,2,1,2,1,2,2,1,0,2,1,1,2,1,2,2,2,1,2,0.0,2.0,2,0,5,42,0.1,1.1143695014662756,-0.5889067359451293
243,243,243,2,1,1,1,1,2,2,1,2,2,2,2,1,3,2,2,0.0,0,2,1,2,0,2,2,3.0,1,1,2,3.0,2,2,2,2,1,2,2,1,1,2,1,1,1,1,3.0,2,1,2,2,2,0,1,0,2,1,2,2,2,2,0,0,2,2,2,2,0,1,0,2,0,2,2,4.0,3.0,2,2,6,43,0.1,1.1824417009602195,-0.4532856560732425
244,244,244,2,1,2,0,1,2,2,1,1,1,2,2,1,2,1,2,3.0,2,2,1,0,2,0,0,3.0,2,1,2,3.0,2,2,2,1,1,2,0,2,1,2,1,2,1,1,3.0,2,0,2,1,2,1,1,2,2,1,2,0,1,2,2,0,1,2,2,2,1,1,2,0,2,2,2,,3.0,2,2,6,44,0.1,1.1732804232804233,-0.5477857115662713
245,245,245,2,1,1,0,1,2,2,1,1,1,1,2,1,2,0,0,2.0,2,1,1,1,2,1,1,2.0,1,1,2,2.0,2,0,1,0,2,1,0,1,2,2,1,1,1,1,2.0,2,1,1,1,2,1,1,2,2,0,1,1,1,2,2,2,2,0,2,2,2,0,2,2,0,2,2,3.0,2.0,2,1,5,45,0.1,1.1326530612244898,-0.638944503858038
246,246,246,1,1,0,1,1,1,2,1,1,1,1,1,1,2,1,2,2.0,1,0,0,2,1,2,1,2.0,1,1,0,2.0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,2,1.0,0.0,2,1,2,46,0.1,1.0309859154929577,-0.2301100979998098
247,247,247,2,1,1,1,1,1,0,0,0,1,1,1,1,2,1,1,2.0,2,1,1,1,2,2,0,1.0,1,1,1,1.0,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2.0,2,1,1,1,2,1,1,0,2,1,1,1,2,2,1,0,1,1,1,1,1,1,1,2,2,2,2,0.0,0.0,2,1,2,47,0.1,1.0247619047619048,-0.3578916964185859
248,248,248,0,1,1,1,1,1,0,1,1,1,1,2,1,2,1,2,2.0,2,2,1,1,2,2,1,1.0,1,1,2,1.0,0,2,1,1,1,0,2,1,1,2,1,1,1,1,2.0,2,1,1,1,0,1,1,0,2,1,1,2,1,2,2,2,1,1,1,2,0,1,1,2,0,2,0,2.0,2.0,2,1,2,48,0.1,1.0211640211640212,-0.3724789772812624
249,249,249,2,1,1,1,1,0,1,1,1,1,1,2,0,2,1,1,2.0,1,0,1,2,1,2,1,2.0,1,1,2,2.0,1,1,1,1,1,1,1,0,1,2,1,0,1,0,2.0,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,2,1,1,1,1,1,2,1,0,2,2.0,1.0,2,2,4,49,0.1,1.0694183864915572,-0.556420581344514
250,250,250,1,1,0,1,0,0,2,1,1,1,1,0,1,1,1,1,2.0,1,2,1,2,1,0,1,2.0,1,1,1,2.0,2,1,1,1,0,1,2,1,1,2,1,1,1,1,2.0,2,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,0,0.0,2.0,2,1,2,50,0.1,1.0337078651685394,-0.3694432761668137
251,251,251,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,0.0,2,1,1,2,0,2,1,2.0,1,1,1,0.0,2,1,1,2,1,1,2,2,0,2,1,2,1,1,2.0,1,1,1,1,2,1,1,2,0,2,2,2,2,0,2,1,0,1,1,2,2,1,2,2,2,0,2,2.0,2.0,0,2,3,51,0.1,1.0574886535552193,-0.3140938182181114
252,252,252,3,2,1,1,1,3,3,2,2,1,2,0,1,0,1,2,3.0,2,2,2,2,1,2,0,3.0,2,1,2,0.0,3,2,2,0,0,2,0,2,2,3,2,2,2,2,3.0,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,0,3,,3.0,3,1,6,52,0.1,1.277511961722488,-0.4223406478412395
253,253,253,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2,2.0,2,1,1,1,1,0,1,2.0,0,1,1,2.0,0,1,1,1,1,1,1,1,0,2,1,1,1,1,2.0,1,1,1,1,0,1,1,2,2,1,1,1,1,1,0,1,1,0,1,0,1,1,2,1,1,2,2,2.0,2.0,2,1,3,53,0.1,1.04337899543379,-0.3712296114452721
254,254,254,2,1,0,1,1,2,0,0,1,0,1,2,1,2,1,0,2.0,0,2,1,1,2,2,0,1.0,1,1,1,1.0,2,1,2,1,1,2,2,1,1,2,1,1,1,1,2.0,2,1,1,1,2,1,1,2,2,1,1,2,0,2,1,2,1,2,1,2,0,1,1,2,2,0,2,2.0,2.0,2,1,4,54,0.1,1.0805270863836018,-0.5127041432779023
255,255,255,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,2.0,1,1,1,2,1,1,1,2.0,1,0,2,2.0,0,1,1,2,0,1,0,1,0,2,0,1,1,1,2.0,1,1,1,1,2,1,1,1,2,1,0,0,1,1,1,1,2,0,1,2,2,1,2,2,2,1,2,2.0,0.0,2,2,4,55,0.1,1.086505190311419,-0.4739445786084465
256,256,256,2,1,2,1,1,2,2,1,1,2,1,2,0,2,0,0,3.0,2,2,1,2,2,0,2,0.0,1,1,2,3.0,2,2,2,2,1,0,2,2,2,2,2,2,1,1,3.0,2,1,1,1,2,1,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,1,0,2,2,1,2,2.0,2.0,2,2,6,56,0.1,1.1978171896316507,-0.4121292955273818
257,257,257,1,0,1,1,1,0,2,1,1,1,1,0,1,2,1,2,2.0,1,1,1,1,1,0,1,2.0,1,1,1,2.0,2,1,1,1,1,1,2,1,0,2,1,0,1,1,1.0,1,1,1,1,0,1,1,2,1,1,1,1,0,2,0,1,1,2,1,1,1,1,1,2,1,2,1,1.0,0.0,2,1,2,57,0.1,1.0233644859813085,-0.3522601158207237
258,258,258,2,1,1,1,1,2,1,1,2,1,1,1,1,2,0,2,2.0,2,2,1,1,0,2,0,,0,1,1,2.0,2,1,2,0,0,2,0,2,0,2,1,2,1,1,2.0,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,2.0,2,2,5,58,0.1,1.139945652173913,-0.602814714846797
259,259,259,0,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2.0,1,1,1,1,1,2,0,2.0,1,1,2,2.0,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2.0,0,0,1,1,0,0,1,1,1,0,1,2,1,0,2,1,1,1,1,1,0,1,1,0,2,2,2,2.0,2.0,2,1,3,59,0.1,1.0444444444444445,-0.5074109623833646
260,260,260,2,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,2.0,0,1,1,2,2,1,1,1.0,1,1,2,1.0,2,1,2,2,0,0,2,1,1,2,1,0,1,1,2.0,0,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,0,1,2,1,2,0,2.0,0.0,2,1,3,60,0.1,1.052539404553415,-0.4224587941367865
261,261,261,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,0.0,2,0,1,2,2,2,1,2.0,1,1,2,2.0,2,2,1,2,2,0,2,2,1,2,1,2,1,0,2.0,2,0,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,,2.0,2,2,5,61,0.1,1.1473829201101928,-0.6230830232020811
262,262,262,2,1,1,1,1,2,2,1,1,0,1,0,1,2,1,2,2.0,0,0,1,1,1,2,1,0.0,1,1,1,1.0,2,0,1,1,1,1,1,2,0,2,1,1,1,1,2.0,2,0,1,1,2,1,1,1,2,0,1,2,2,1,0,2,1,2,1,1,2,1,2,2,2,2,2,2.0,2.0,2,2,4,62,0.1,1.0833333333333333,-0.5243914289765883
263,263,263,0,1,2,2,1,2,2,2,2,1,2,0,1,2,0,2,2.0,0,2,0,2,2,2,1,3.0,1,1,2,3.0,2,2,2,0,2,2,2,1,2,2,2,2,1,2,3.0,0,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2,0,,3.0,2,2,6,63,0.1,1.2421052631578948,-0.3786985515582803
264,264,264,2,1,1,1,1,2,2,2,0,2,0,2,1,2,1,2,0.0,2,2,1,2,2,2,1,3.0,1,1,2,2.0,2,2,0,2,2,0,2,2,2,0,1,1,2,1,2.0,2,2,1,1,0,1,2,0,2,1,0,2,1,2,2,2,2,2,2,2,2,1,2,2,0,2,2,3.0,2.0,1,2,6,64,0.1,1.1616022099447514,-0.4702530877880073
265,265,265,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,2.0,1,1,1,1,1,1,1,2.0,1,0,1,2.0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0.0,1.0,1,1,2,65,0.1,1.0137741046831956,-0.279785429620932
266,266,266,2,2,1,1,1,2,2,2,2,1,2,2,1,0,1,2,0.0,2,2,1,0,0,3,1,3.0,1,2,0,3.0,3,1,1,2,2,2,2,2,2,3,0,2,2,2,3.0,2,2,2,2,2,2,2,0,2,2,2,3,2,2,2,2,0,2,2,2,2,2,2,2,2,2,3,2.0,3.0,2,0,6,66,0.1,1.2720125786163523,-0.378012122270675
267,267,267,2,1,2,1,1,2,2,0,1,0,2,2,1,2,1,2,2.0,2,1,1,1,2,0,1,2.0,1,1,2,2.0,2,2,2,2,1,2,0,2,2,2,1,2,1,1,3.0,2,0,1,1,2,1,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,1,2,0,2,0,2,3.0,2.0,2,0,5,67,0.1,1.1545827633378931,-0.5291086122232259
268,268,268,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,2.0,1,1,0,1,1,1,0,0.0,1,1,2,0.0,2,1,1,1,1,1,1,0,1,2,0,1,1,1,2.0,0,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,0,1,1,1,2,2,2,2,2.0,2.0,2,0,4,68,0.1,1.082,-0.5094068009042648
269,269,269,2,1,2,1,1,1,2,1,1,0,1,2,0,2,1,2,2.0,2,2,1,0,2,0,1,1.0,1,1,2,2.0,2,1,1,1,2,1,2,1,1,0,1,1,1,1,2.0,2,1,1,1,2,0,1,2,2,1,0,0,0,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2.0,2.0,0,1,5,69,0.1,1.132267441860465,-0.5597219183621845
270,270,270,0,0,1,1,1,2,1,2,1,2,1,2,1,2,2,2,0.0,2,2,1,1,2,2,0,0.0,1,1,2,2.0,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2.0,2,1,1,1,2,1,1,1,0,1,2,2,2,2,2,0,0,1,1,2,2,1,2,2,2,2,2,2.0,0.0,2,1,4,70,0.1,1.103448275862069,-0.3432030168995953
271,271,271,2,1,1,1,1,1,2,1,1,2,1,0,1,2,1,2,2.0,2,0,1,2,2,2,2,3.0,1,1,1,3.0,2,0,2,2,0,2,2,2,1,0,2,0,1,1,2.0,2,0,1,1,2,1,2,0,2,1,1,0,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,3.0,2.0,2,2,5,71,0.1,1.125171939477304,-0.5039028161815621
272,272,272,1,1,1,1,1,2,2,0,1,1,1,1,0,1,1,1,2.0,1,1,0,1,0,1,1,2.0,1,0,1,2.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0,1.0,1,0,2,72,0.1,1.0121654501216546,-0.4027532160300608
273,273,273,2,1,1,1,1,1,2,1,0,1,0,2,1,2,1,1,0.0,2,0,1,2,2,0,2,1.0,1,1,2,1.0,2,2,1,1,1,1,2,1,1,0,1,2,1,1,2.0,2,1,0,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,0,2,0,2,2,1,0.0,1.0,2,1,4,73,0.1,1.0732824427480916,-0.301643512942256
274,274,274,2,1,1,1,0,2,2,1,1,0,2,0,1,2,1,1,2.0,2,2,1,1,1,2,1,1.0,1,1,1,0.0,2,0,0,1,2,1,1,2,0,2,1,2,1,1,2.0,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,0,2,1,1,2,2,2,2,2,,2.0,0,1,5,74,0.1,1.1182634730538925,-0.488772591555859
275,275,275,2,1,1,1,1,1,2,1,0,1,1,1,1,2,1,1,2.0,1,1,0,1,2,2,1,1.0,1,0,2,2.0,1,1,1,1,1,0,1,1,1,2,1,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,2,0,0.0,1.0,1,1,2,75,0.1,1.026954177897574,-0.3131193335114613
276,276,276,0,0,1,1,1,1,2,0,1,1,1,1,1,2,1,0,2.0,1,1,1,1,2,1,1,2.0,1,0,2,2.0,1,1,1,2,0,1,1,1,1,2,1,0,1,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2.0,0.0,2,1,3,76,0.1,1.0435729847494553,-0.4842913444317027
277,277,277,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,3.0,2,2,0,1,1,2,1,0.0,1,1,2,3.0,2,1,0,0,2,2,2,2,0,2,0,2,1,1,2.0,0,1,1,1,2,1,1,2,2,2,0,2,1,0,2,0,2,2,1,2,2,1,1,1,2,2,2,3.0,2.0,2,1,6,77,0.1,1.1620879120879122,-0.6199313419585909
278,278,278,1,1,1,0,1,1,2,1,1,1,1,1,0,2,1,1,2.0,1,1,1,0,1,1,0,2.0,1,1,1,2.0,0,1,1,1,1,1,1,1,1,2,1,0,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0,2,2.0,2.0,2,1,2,78,0.1,1.0271739130434785,-0.431802849151579
279,279,279,2,0,1,1,1,2,2,1,1,1,2,2,1,0,1,2,2.0,2,2,1,0,2,2,0,2.0,1,1,2,2.0,2,1,1,1,2,1,2,2,1,2,1,2,1,1,2.0,1,1,1,1,1,1,0,2,1,2,2,2,1,2,2,1,2,0,1,0,1,1,1,0,2,2,2,2.0,2.0,0,0,4,79,0.1,1.0822981366459627,-0.4497193293459939
280,280,280,2,1,1,0,1,0,2,1,2,1,0,2,1,2,1,0,2.0,2,2,1,2,2,2,0,2.0,1,1,2,1.0,2,1,1,1,2,2,2,2,1,0,1,2,1,1,2.0,2,1,1,0,2,1,0,1,2,2,1,2,1,2,2,2,0,2,2,2,0,1,2,2,2,2,2,4.0,3.0,2,2,6,80,0.1,1.181091877496671,-0.6160473608161346
281,281,281,2,1,1,0,1,1,2,1,1,1,1,2,1,2,1,1,2.0,1,1,1,2,2,2,1,2.0,1,1,2,2.0,2,1,1,1,0,1,2,1,1,2,1,2,1,0,2.0,2,1,0,1,2,0,1,1,2,1,1,2,0,2,1,1,2,2,1,1,1,0,2,0,1,1,2,2.0,2.0,2,1,5,81,0.1,1.1123417721518989,-0.695692837894952
282,282,282,2,1,1,0,1,2,1,1,2,1,1,2,1,2,1,2,2.0,1,2,1,2,1,2,1,3.0,0,1,0,2.0,0,2,0,2,2,2,2,2,1,2,1,1,1,0,0.0,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,0,0,2,2,2,3.0,2.0,2,1,5,82,0.1,1.1357850070721358,-0.4585494895841302
283,283,283,0,1,1,0,0,1,2,1,0,1,1,2,1,2,1,1,2.0,1,2,1,1,1,2,0,1.0,1,1,2,2.0,1,1,1,1,1,1,1,0,1,2,0,0,1,1,2.0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,0,2,1,1,1,1,1,1,2,2,1,2.0,2.0,2,1,4,83,0.1,1.0790513833992097,-0.588503764412707
284,284,284,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2.0,2,2,1,1,2,2,1,3.0,1,1,1,3.0,2,2,0,1,0,2,2,2,1,2,2,2,1,0,2.0,2,1,1,1,2,1,1,2,2,1,1,2,0,0,2,2,1,2,1,2,0,1,1,2,0,1,2,2.0,0.0,2,0,4,84,0.1,1.105702364394993,-0.4743181741696928
285,285,285,2,1,1,1,1,2,2,2,1,1,1,2,1,0,1,2,2.0,2,1,1,1,2,2,1,0.0,1,1,2,2.0,2,2,2,0,0,1,2,2,0,2,1,2,1,1,2.0,2,1,1,1,2,1,1,0,0,2,2,2,2,2,0,2,1,2,1,2,2,1,2,2,0,2,2,2.0,2.0,2,2,4,85,0.1,1.0898876404494382,-0.4704820362884646
286,286,286,2,1,2,1,1,2,2,1,2,0,2,2,1,2,1,2,3.0,0,2,1,0,2,2,1,3.0,1,1,0,0.0,2,0,2,2,2,2,2,2,1,2,1,0,1,1,3.0,0,0,1,2,2,1,1,2,2,2,2,2,1,0,2,2,1,2,1,2,2,2,2,2,2,2,2,3.0,3.0,2,2,6,86,0.1,1.180851063829787,-0.5318558708636414
287,287,287,2,1,2,1,1,2,0,2,1,0,2,2,1,2,2,0,3.0,2,2,1,2,2,2,1,2.0,1,1,2,2.0,2,2,1,2,2,1,2,1,2,2,2,2,2,0,3.0,2,2,1,2,2,1,2,0,1,2,2,2,2,2,2,0,0,0,1,2,2,1,2,2,2,2,2,3.0,0.0,2,2,5,87,0.1,1.192878338278932,-0.3875882541305278
288,288,288,2,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,2.0,1,1,1,0,1,2,1,2.0,1,1,1,2.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2.0,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0.0,2.0,1,1,2,88,0.1,1.0212765957446808,-0.3561359594265095
